age,workclass,fnlwgt,educational.num,marital.status,race,gender,capital.gain,capital.loss,hours.per.week,occupation_office,occupation_Prof,occupation_worker,income
32,0,33945,13,1,1,1,0,0,40,0,0,1,1
39,0,199753,13,1,1,1,0,0,60,0,0,0,0
51,1,144284,13,1,1,1,0,0,40,0,1,0,1
54,1,53833,13,1,1,1,0,0,50,1,0,0,0
21,1,151158,10,0,1,0,0,0,25,0,1,0,0
43,1,125577,9,0,0,0,0,0,40,1,0,0,0
32,1,242323,10,0,1,0,0,0,40,1,0,0,0
31,0,195181,14,1,1,1,0,0,35,0,1,0,1
35,1,116369,9,0,1,1,0,0,40,0,0,1,0
73,1,113446,3,1,1,1,0,0,54,0,1,0,1
25,0,121285,13,0,1,0,0,0,40,1,0,0,0
58,0,25124,11,1,1,1,0,2377,65,0,0,1,0
32,1,182274,9,0,1,0,0,0,37,0,0,0,0
28,1,103548,13,1,1,1,0,0,40,0,1,0,0
41,0,38434,14,0,1,0,0,0,30,1,0,0,0
53,0,317313,9,1,1,1,0,0,48,0,0,1,0
49,1,177543,9,0,1,0,0,0,35,1,0,0,0
55,1,139834,13,1,1,1,0,0,40,0,1,0,1
29,1,118478,10,1,1,0,7298,0,50,1,0,0,1
28,0,147951,11,1,1,1,0,0,80,0,0,1,0
44,1,201734,9,1,1,1,0,0,45,0,0,1,0
41,1,198196,14,1,1,1,0,0,45,0,1,0,1
26,1,141876,11,1,1,1,3103,0,45,1,0,0,1
23,1,325179,9,1,1,1,0,0,40,1,0,0,1
23,1,152328,13,0,1,1,13550,0,50,0,1,0,1
33,1,479600,10,0,0,0,0,0,40,0,0,0,0
44,1,180599,9,0,1,1,0,0,40,0,0,1,1
21,1,448026,10,0,1,1,2907,0,30,1,0,0,0
44,0,184105,13,1,1,1,5013,0,40,1,0,0,0
23,1,202084,9,0,0,0,0,0,40,0,0,0,0
26,1,29515,9,0,1,1,0,0,40,0,1,0,0
31,1,188246,10,1,1,1,0,0,40,0,0,0,1
50,0,105788,9,0,0,0,6497,0,35,0,1,0,0
18,0,352640,10,0,1,0,0,0,20,1,0,0,0
49,1,132576,13,1,1,1,0,0,50,0,1,0,1
59,1,128829,9,0,1,0,0,0,40,0,0,0,0
38,1,93140,9,0,0,0,0,0,28,0,0,1,0
50,0,155965,10,1,1,1,0,0,55,1,0,0,0
51,0,335902,10,1,1,1,0,1672,55,0,0,1,0
22,1,158522,10,0,0,1,0,0,35,0,0,1,0
54,1,174806,9,1,1,0,0,0,40,0,0,1,1
37,1,32207,9,0,1,1,0,0,40,0,0,1,0
31,1,43607,13,0,1,1,0,0,60,1,0,0,0
67,0,168224,13,1,1,1,0,0,40,0,1,0,0
21,1,311376,10,0,1,0,0,0,40,0,1,0,0
30,1,101562,9,0,1,0,0,0,40,1,0,0,0
36,1,86143,11,0,0,1,0,0,40,0,0,1,0
33,0,217304,13,0,0,1,0,0,40,1,0,0,0
37,1,410034,9,1,1,1,0,0,56,0,0,1,0
29,1,293073,15,1,1,1,7298,0,48,0,1,0,1
51,1,128338,4,1,1,1,0,0,40,0,1,0,0
18,1,366154,9,0,1,1,0,0,30,0,0,0,0
52,1,163051,8,1,1,1,0,1628,40,0,0,1,0
45,1,323798,13,1,1,1,7298,0,53,0,1,0,1
38,1,182570,10,1,1,1,0,0,38,0,0,1,0
21,1,200318,12,0,1,0,0,0,35,1,0,0,0
33,1,48520,9,0,1,1,0,0,40,0,0,0,0
39,1,130007,10,0,1,1,0,0,40,0,0,1,0
31,1,166248,9,1,1,1,0,0,40,0,0,1,0
43,1,203554,13,1,1,1,0,1902,50,0,1,0,1
33,0,291333,13,1,1,1,7298,0,45,0,1,0,1
49,0,39140,9,1,1,1,0,0,60,0,0,1,0
41,1,266439,9,1,1,1,0,0,40,0,0,1,0
55,0,126840,10,0,1,1,0,0,40,0,0,1,0
52,1,166419,10,0,0,0,0,0,37,1,0,0,0
42,1,287129,13,0,0,1,0,0,40,0,1,0,0
24,1,206827,10,0,1,0,0,0,30,1,0,0,0
42,1,173888,9,1,1,1,0,0,52,1,0,0,0
41,0,253250,13,1,1,1,7298,0,40,0,1,0,1
54,0,201127,14,0,1,1,0,0,42,0,1,0,1
57,0,223892,13,1,1,0,0,0,40,0,1,0,1
58,0,191318,14,1,1,1,15024,0,40,0,1,0,1
32,1,394708,9,0,0,1,0,0,40,0,0,0,0
22,1,119474,9,0,1,0,1055,0,25,1,0,0,0
20,1,419984,9,0,1,0,0,0,25,0,0,0,0
33,1,286675,7,1,1,1,0,0,40,0,0,1,0
19,1,191986,6,0,1,0,0,0,40,1,0,0,0
50,0,90525,9,1,1,0,15024,0,20,0,0,0,1
32,1,56150,9,1,1,1,0,0,40,1,0,0,0
51,0,248327,13,1,0,1,0,0,40,0,0,1,1
18,1,90860,10,0,0,0,0,0,20,1,0,0,0
35,0,104858,14,1,1,1,0,0,50,0,1,0,1
46,1,196707,9,0,1,1,0,0,55,0,0,1,0
37,1,29430,9,0,1,1,0,0,45,1,0,0,0
45,1,54038,10,1,1,0,0,1902,20,1,0,0,1
63,1,281025,5,1,1,1,0,0,32,0,0,0,0
24,1,131220,9,0,0,0,0,0,40,1,0,0,0
47,1,265097,9,1,1,1,0,0,40,0,0,1,0
41,1,185057,9,0,1,0,0,0,40,0,1,0,0
27,1,169557,9,0,1,1,6849,0,40,0,0,1,0
35,0,333636,9,1,0,1,0,0,75,0,1,0,0
19,1,181652,10,0,1,0,0,0,24,1,0,0,0
47,1,34307,10,0,1,0,0,0,35,0,0,0,0
25,0,198813,13,0,0,0,0,1590,40,1,0,0,0
59,0,240030,15,1,1,1,0,0,40,0,1,0,1
28,1,226089,6,0,1,0,0,0,40,0,0,1,0
17,1,190941,6,0,1,0,0,0,20,1,0,0,0
49,1,112761,9,0,1,0,0,0,40,0,0,0,0
48,0,67716,14,1,1,1,7688,0,50,0,1,0,1
60,0,121076,16,0,1,1,0,0,20,1,0,0,0
33,0,182556,8,0,1,1,0,0,40,0,0,1,0
40,1,231348,9,1,1,1,0,0,40,0,0,1,0
42,1,55395,10,1,1,1,0,0,52,0,0,1,0
34,1,344073,9,1,1,1,5013,0,40,0,0,1,0
38,0,318912,11,0,0,1,0,0,52,1,0,0,0
58,0,237546,10,1,1,1,0,0,70,0,1,0,1
52,1,305090,10,0,1,0,0,0,55,1,0,0,0
22,0,198478,10,1,1,1,0,0,40,1,0,0,0
24,1,321435,13,1,1,1,0,0,35,0,0,1,1
41,1,191547,14,1,1,1,99999,0,55,0,1,0,1
56,1,225927,5,1,1,1,2580,0,40,0,0,1,0
21,1,256504,9,0,1,0,0,0,40,0,0,0,0
29,1,168526,9,0,1,0,0,0,25,1,0,0,0
45,1,44489,11,0,1,1,0,0,10,0,0,0,0
44,0,159449,10,1,1,1,0,0,80,1,0,0,1
54,1,387540,14,1,1,1,0,0,45,0,1,0,1
24,1,314819,10,0,1,1,2174,0,40,0,0,1,0
40,1,34722,13,1,1,1,0,0,50,0,1,0,0
43,0,125831,13,0,1,1,99999,0,60,0,1,0,1
41,0,264663,7,0,1,0,0,0,40,0,0,0,0
32,1,294121,11,0,1,0,0,0,40,1,0,0,0
26,1,241626,9,0,1,1,0,0,40,1,0,0,0
50,0,137815,13,1,1,1,0,0,40,0,0,1,1
62,0,153891,11,1,1,1,3137,0,40,0,1,0,0
24,1,83774,9,1,1,1,2885,0,45,0,0,0,0
58,1,199067,13,0,1,1,0,0,65,0,1,0,1
44,0,57233,10,1,1,1,0,0,40,0,0,1,1
44,1,211517,8,0,1,1,0,0,40,0,0,0,0
37,0,132879,10,1,1,1,0,0,50,0,0,1,1
65,0,72776,4,0,1,1,2964,0,40,0,0,1,0
33,1,54318,9,1,1,1,0,0,40,0,0,1,1
56,0,174564,14,1,1,1,0,0,60,0,1,0,1
35,1,179579,14,1,1,1,0,1977,48,0,1,0,1
33,1,187618,13,0,1,1,0,1741,40,0,1,0,0
35,1,186819,13,1,1,1,0,0,48,1,0,0,0
47,0,60087,10,1,1,0,0,0,60,0,1,0,0
35,0,28987,5,1,0,1,0,0,96,0,0,1,0
56,1,187355,10,0,1,0,0,0,40,1,0,0,0
29,0,218555,14,0,1,1,0,0,40,0,1,0,0
42,1,204729,11,0,0,0,0,0,25,1,0,0,0
33,1,179747,9,1,1,1,0,0,40,0,0,1,0
42,1,187322,6,1,1,1,0,0,45,1,0,0,0
38,0,116975,10,1,1,1,0,1887,50,1,0,0,1
32,1,205950,9,0,1,1,0,0,40,0,0,1,0
20,0,190968,4,0,1,1,0,0,20,0,0,1,0
32,1,160458,9,1,1,1,0,0,50,0,0,1,0
28,0,190911,10,1,1,1,0,0,40,1,0,0,1
51,1,85382,9,1,1,1,0,0,55,0,0,1,1
41,0,129793,9,0,1,1,0,0,30,0,0,0,0
37,0,270181,12,1,0,0,0,0,50,0,0,0,0
23,1,243723,9,1,1,0,0,0,40,0,0,0,0
40,1,168113,9,1,1,1,0,0,40,0,0,1,0
47,1,652784,6,1,1,1,0,0,40,0,0,1,0
46,0,315984,9,1,1,1,0,0,50,0,1,0,0
24,1,311311,13,0,1,1,0,0,40,1,0,0,0
40,1,111336,9,0,0,0,0,0,28,0,0,1,0
41,0,186990,15,0,0,0,0,0,52,0,1,0,1
37,0,241633,13,1,0,0,0,0,45,1,0,0,1
41,0,46366,13,1,0,0,0,0,50,0,1,0,1
52,0,266138,11,1,1,1,0,0,35,0,1,0,0
23,1,32732,10,0,1,1,0,0,50,1,0,0,0
34,1,361978,9,0,0,0,1471,0,40,0,0,1,0
25,0,77661,13,0,1,0,0,2444,40,0,1,0,1
44,0,60087,9,1,1,1,0,0,45,0,0,1,1
31,0,197550,9,0,1,1,0,0,33,0,1,0,0
53,1,170701,13,0,1,0,0,0,40,1,0,0,0
62,1,159822,9,1,1,1,0,0,50,0,1,0,0
35,1,211494,13,0,1,1,0,1876,55,0,1,0,0
30,0,340899,13,0,1,1,0,0,40,0,1,0,0
48,0,224752,9,1,1,0,0,0,40,1,0,0,1
36,1,102568,13,0,1,0,0,0,40,0,1,0,1
32,1,220690,7,0,1,1,0,0,33,0,0,0,0
22,1,303170,10,0,1,0,0,0,28,0,0,0,0
19,1,192162,9,0,1,0,0,0,40,0,1,0,0
26,1,201635,9,0,1,0,0,0,40,1,0,0,0
56,0,133728,10,1,1,1,0,0,35,0,1,0,1
45,1,347025,4,0,1,0,0,0,21,0,0,0,0
31,1,122347,9,0,1,1,0,0,40,0,0,0,0
30,1,127875,7,0,1,0,0,0,8,1,0,0,0
42,1,167534,9,1,1,1,5013,0,35,0,0,0,0
27,0,152560,15,1,1,1,0,0,60,0,1,0,0
37,1,265144,13,1,1,1,0,0,50,0,1,0,1
31,1,302679,9,0,1,1,0,0,60,0,0,1,0
33,1,290763,13,0,1,0,0,0,40,0,1,0,0
32,1,147118,9,0,1,0,0,0,40,0,0,0,0
37,1,169469,10,1,1,1,0,0,40,0,0,1,0
25,1,189334,7,1,1,1,0,0,40,0,0,1,0
49,1,139571,9,1,1,1,4064,0,40,1,0,0,0
36,1,111545,13,1,1,1,0,1902,40,0,1,0,1
67,1,72776,10,1,1,1,10566,0,15,0,0,0,0
54,1,307973,9,1,1,1,0,0,40,0,0,0,1
45,0,211666,16,0,1,0,0,0,40,0,1,0,1
30,1,143766,10,0,1,1,0,0,40,0,0,1,0
39,0,112812,9,1,1,0,0,0,40,1,0,0,0
57,1,43290,6,0,0,0,0,0,20,0,0,0,0
57,1,111385,6,0,1,1,0,0,40,0,0,0,0
23,0,145744,9,1,1,1,0,0,40,0,0,1,0
46,0,54260,13,1,1,1,0,0,10,0,1,0,1
41,0,34895,13,0,1,0,0,0,43,1,0,0,0
44,1,166740,11,1,1,1,0,0,45,1,0,0,0
25,1,143062,13,0,1,0,2463,0,30,0,0,0,0
34,0,191957,13,1,0,1,0,0,45,0,0,1,1
24,1,109456,13,0,1,1,0,0,25,1,0,0,0
32,1,198183,13,0,1,0,0,0,45,0,1,0,0
27,0,157449,9,1,1,1,0,0,50,1,0,0,1
36,1,191754,9,1,1,1,0,0,40,0,0,1,0
40,1,320071,10,0,1,1,0,1408,48,0,1,0,0
24,1,164574,9,1,1,1,0,0,40,0,0,1,0
46,1,185870,13,1,1,1,0,1902,40,1,0,0,1
44,0,165745,9,0,1,0,0,0,38,1,0,0,0
23,0,40323,10,1,1,1,0,0,40,0,0,1,1
46,1,199378,15,0,1,1,0,0,90,0,1,0,0
31,1,289889,11,0,1,1,0,0,40,1,0,0,0
21,0,152200,10,1,0,1,0,0,40,1,0,0,0
61,1,198231,9,1,1,1,0,0,40,0,0,1,1
71,0,28865,9,1,1,1,0,0,15,0,0,1,0
42,1,26915,13,1,1,1,0,0,40,0,1,0,1
21,0,204034,10,0,1,0,0,0,16,0,0,0,0
28,0,191088,13,0,1,0,2354,0,60,0,1,0,0
27,0,194515,12,0,0,0,0,0,37,0,1,0,0
32,1,28984,10,0,1,0,0,2001,25,0,0,0,0
47,1,125892,9,0,1,1,0,0,40,0,0,0,0
56,1,249751,9,1,1,1,0,0,40,1,0,0,0
20,1,191948,9,1,1,0,0,0,40,0,0,0,0
30,1,97306,10,0,1,0,0,0,40,1,0,0,0
22,1,176178,10,0,1,0,0,0,25,0,0,0,0
28,1,142764,11,1,1,1,7688,0,45,0,0,1,1
50,1,148431,14,1,1,1,0,0,55,0,1,0,1
66,0,148380,9,1,1,0,1424,0,10,0,0,1,0
38,1,314890,10,0,1,1,0,0,46,0,0,0,0
62,1,177493,8,1,1,1,0,0,30,0,1,0,0
36,0,327435,14,0,1,0,0,0,40,1,0,0,1
47,1,275967,6,1,1,1,0,0,35,0,0,1,0
25,1,176520,9,0,1,1,0,0,40,1,0,0,0
26,1,186463,10,1,1,1,0,0,40,0,0,1,0
37,1,50380,7,1,1,1,0,0,40,0,0,1,0
70,0,323987,4,1,1,1,0,0,8,0,0,1,0
52,1,192445,7,1,1,1,0,0,40,0,0,1,0
70,1,142851,5,1,1,1,0,0,18,0,1,0,0
19,0,42750,9,0,1,1,0,0,40,1,0,0,0
23,1,199011,7,0,1,1,0,0,3,0,0,1,0
37,1,173963,7,0,0,0,0,0,40,1,0,0,0
45,0,284763,10,0,0,0,0,0,40,0,1,0,0
29,1,108775,13,1,1,1,0,0,50,0,1,0,1
50,1,197826,14,1,1,1,0,0,40,1,0,0,0
20,1,123007,9,0,1,1,0,2001,30,1,0,0,0
26,1,264012,13,0,1,1,0,0,40,1,0,0,0
41,0,214247,15,1,1,1,0,2415,60,0,1,0,1
21,1,200121,9,0,1,1,0,0,40,0,0,0,0
48,0,138069,3,1,1,1,0,2042,50,0,0,1,0
22,1,33551,10,0,1,1,0,0,40,0,0,0,0
37,0,89083,12,1,1,1,0,0,35,0,0,0,0
47,1,369438,10,1,0,1,0,0,30,0,0,1,1
61,1,93997,13,0,1,1,0,0,40,1,0,0,0
47,0,169699,14,1,1,1,0,0,40,0,1,0,1
37,1,115429,9,1,1,1,0,0,25,0,0,1,0
46,0,96652,11,0,0,0,0,0,40,1,0,0,0
42,0,103759,9,1,1,1,0,0,48,1,0,0,0
41,1,54422,9,0,1,0,0,0,40,1,0,0,0
33,0,107215,5,1,1,1,0,0,40,0,0,0,0
24,1,194630,13,0,1,1,0,0,35,0,1,0,0
27,1,102142,12,0,1,1,0,0,40,1,0,0,0
40,0,134638,13,1,1,1,0,0,39,0,1,0,0
56,1,46920,6,1,1,1,0,0,40,0,0,1,0
24,1,208946,11,0,1,1,0,0,40,0,0,1,0
73,0,252431,10,1,1,0,0,0,1,0,1,0,0
36,1,251730,10,0,1,1,0,0,50,1,0,0,0
31,1,301251,13,1,1,1,0,0,50,0,0,1,1
36,1,197274,9,0,0,1,0,0,40,0,0,0,0
37,1,106043,9,1,0,1,0,0,40,1,0,0,1
26,1,195636,13,0,1,0,0,0,55,0,1,0,0
58,1,31532,13,1,1,1,0,0,40,0,1,0,1
45,0,276157,13,1,1,1,0,0,40,0,1,0,1
31,1,142921,13,0,1,0,0,0,40,1,0,0,0
44,1,217039,15,1,1,1,99999,0,60,0,1,0,1
19,0,259169,10,0,1,0,0,0,30,0,1,0,0
31,0,73161,14,1,1,1,0,1740,40,0,1,0,0
27,1,241431,9,1,1,1,0,0,35,0,0,1,0
36,1,151764,10,1,1,1,5178,0,40,1,0,0,1
47,0,131726,10,0,1,1,0,1876,40,1,0,0,0
35,1,334291,13,1,1,1,0,0,45,0,1,0,0
45,1,370261,13,0,1,0,0,0,40,0,1,0,0
70,1,573446,9,1,1,1,1455,0,40,0,0,1,0
27,0,189775,8,0,0,0,0,0,44,0,0,0,0
36,1,312206,9,1,1,1,0,0,60,0,1,0,1
23,1,86939,9,1,1,1,0,0,40,0,0,1,0
25,1,221757,13,0,1,1,0,0,50,0,1,0,0
45,0,213140,10,1,1,1,7688,0,45,0,0,1,1
24,1,308673,9,0,1,1,0,0,30,0,0,0,0
90,1,149069,12,1,1,1,0,1825,50,1,0,0,1
50,1,69345,9,1,1,1,0,1902,44,0,0,1,1
37,1,112158,9,1,1,1,7688,0,99,0,0,1,1
31,1,386299,10,0,1,0,0,0,40,1,0,0,0
17,1,61838,7,0,1,1,0,0,40,0,0,1,0
26,1,290286,10,0,0,1,0,0,38,1,0,0,0
41,1,143069,16,1,1,1,0,0,60,0,1,0,0
50,0,145714,9,1,1,1,0,0,60,0,1,0,1
45,0,285570,9,1,1,1,0,0,80,0,0,1,0
54,0,399705,10,1,1,1,0,0,55,1,0,0,1
54,1,186224,9,1,1,1,0,0,40,0,0,1,0
38,1,172918,9,0,1,1,0,0,40,0,0,1,0
22,1,198270,9,1,1,0,0,0,38,1,0,0,0
43,1,307767,9,1,1,1,0,0,40,0,0,1,0
30,1,169002,13,1,1,1,0,0,40,1,0,0,1
42,1,99203,9,0,1,1,3325,0,40,0,0,1,0
48,1,197836,10,1,1,1,0,0,40,0,0,1,1
56,1,140136,10,1,0,1,0,0,35,0,0,1,1
21,0,402230,10,0,1,1,0,0,36,1,0,0,0
45,1,167159,13,1,1,1,0,0,40,0,0,1,0
37,1,116409,15,1,1,1,0,0,40,0,1,0,1
38,0,105161,13,1,1,1,0,0,30,0,1,0,0
34,1,263908,10,1,1,1,0,0,50,1,0,0,0
29,1,189565,9,0,1,1,0,0,40,1,0,0,0
24,1,224059,9,1,1,1,0,0,40,0,0,1,0
35,1,240988,12,0,1,1,0,0,55,0,0,1,0
39,0,41017,6,1,1,1,0,0,70,0,0,1,0
73,0,214498,4,1,1,1,0,0,12,0,0,1,0
57,1,186361,11,0,1,0,0,0,40,0,0,0,0
35,0,165799,13,1,1,1,0,0,50,1,0,0,0
60,1,266983,9,1,1,1,0,0,32,0,0,0,0
54,1,226497,9,1,1,1,0,0,40,0,0,1,0
53,0,99516,13,1,1,1,0,0,40,0,0,1,0
23,1,177287,10,0,1,0,0,0,40,0,1,0,0
57,0,27385,10,1,1,1,0,0,48,0,1,0,1
27,0,147452,6,0,1,0,0,0,48,1,0,0,0
25,1,144334,9,0,0,1,0,0,40,0,1,0,0
38,1,217926,9,1,0,1,0,0,40,0,0,1,0
48,1,153312,10,1,0,1,0,0,60,1,0,0,1
24,1,126822,9,0,1,0,0,0,45,1,0,0,0
67,0,51415,10,1,1,1,0,0,40,1,0,0,0
20,1,171886,9,0,0,1,0,0,35,0,0,0,0
54,1,279337,4,1,1,1,0,0,40,0,0,1,0
20,0,115085,10,0,1,1,0,0,40,0,0,1,0
57,1,453233,6,0,1,1,0,0,55,0,1,0,0
34,0,400943,13,0,1,1,0,0,44,0,1,0,0
34,1,226883,9,0,1,1,0,0,49,0,0,1,0
80,1,138050,9,1,1,0,0,0,16,0,0,1,0
40,1,204585,9,1,1,0,0,0,40,0,0,1,0
19,0,220558,7,0,1,1,0,0,35,0,0,0,0
35,1,198841,10,1,1,1,0,0,56,1,0,0,0
21,1,67244,9,0,1,0,0,0,40,1,0,0,0
59,0,75785,7,1,1,1,0,0,40,0,0,0,0
53,1,85423,10,1,1,1,0,0,40,0,0,1,1
41,0,134724,11,1,1,0,3103,0,40,0,0,0,1
59,1,109567,9,1,1,1,0,0,55,0,0,1,0
52,1,157413,2,0,0,1,0,0,40,0,0,1,0
24,1,153133,8,0,0,1,0,0,40,0,0,1,0
49,1,186256,15,1,1,1,0,0,40,1,0,0,1
19,1,260265,9,0,1,1,0,0,50,1,0,0,0
50,1,131819,9,0,1,0,0,0,40,0,0,0,0
39,1,141584,12,1,1,1,0,0,60,0,0,1,1
25,1,245121,9,1,0,0,0,0,40,0,0,0,0
30,1,23778,10,0,1,1,4416,0,40,0,1,0,0
49,1,380922,14,1,1,1,15024,0,80,0,1,0,1
40,0,173651,10,1,1,1,0,0,45,0,0,1,0
38,1,191137,6,1,1,1,0,0,40,0,0,0,0
25,1,217006,7,1,1,1,0,0,40,0,0,1,0
51,0,22211,9,0,1,1,0,0,37,0,1,0,1
60,0,123190,5,1,1,1,0,1887,67,0,1,0,1
44,1,110028,9,0,1,1,27828,0,60,1,0,0,1
53,0,174102,15,0,1,1,25236,0,60,0,1,0,1
66,0,183249,13,1,1,1,0,0,20,0,1,0,1
44,0,49665,11,0,0,1,0,0,40,0,0,1,0
38,1,210438,9,1,0,1,0,0,40,0,0,1,1
30,1,53373,13,1,1,1,0,0,40,1,0,0,1
36,1,295706,9,0,1,1,3674,0,42,0,0,1,0
38,0,273457,10,1,1,1,0,0,40,1,0,0,1
31,0,165949,13,0,1,0,0,0,45,0,1,0,0
26,1,142152,7,0,1,0,0,0,35,0,0,1,0
23,1,189203,10,0,1,1,0,0,25,0,0,0,0
58,0,179089,13,1,1,0,0,0,40,1,0,0,0
44,0,53956,13,1,1,1,3137,0,40,0,1,0,0
59,0,77816,15,1,1,1,99999,0,40,0,1,0,1
36,0,74593,10,1,1,1,0,0,40,0,1,0,0
42,1,196158,10,0,1,0,8614,0,52,0,0,0,1
17,1,28544,7,0,1,0,0,0,20,1,0,0,0
59,0,662460,6,0,1,0,0,0,15,0,1,0,0
22,1,152328,10,0,1,1,0,0,40,0,0,1,0
40,1,120277,13,1,1,1,0,0,45,1,0,0,0
36,1,180278,13,0,0,1,0,0,40,0,1,0,0
49,1,111558,9,1,1,0,0,1977,25,1,0,0,1
38,0,195686,9,0,1,1,0,0,25,0,1,0,0
48,1,226696,9,1,0,1,0,0,40,0,0,1,0
33,1,172237,12,1,1,1,0,0,46,1,0,0,0
34,0,114074,11,0,1,0,0,0,40,0,1,0,0
58,0,218724,9,0,1,1,0,0,40,0,0,0,0
52,1,134190,6,0,1,1,0,0,40,0,0,1,0
45,0,181964,10,1,1,1,0,1887,47,0,1,0,1
37,1,385330,4,0,0,1,0,0,40,0,0,0,0
40,0,107584,13,1,1,1,0,0,40,0,0,1,1
29,1,127892,13,1,1,1,0,0,45,1,0,0,0
33,1,160261,11,1,0,1,0,0,10,1,0,0,0
48,1,153254,9,1,0,1,0,0,48,1,0,0,0
36,0,294672,13,1,1,0,0,0,40,0,1,0,0
31,1,145924,10,0,1,0,0,0,35,0,0,1,0
41,0,280005,10,1,1,1,0,0,50,0,0,1,0
29,0,66893,13,0,1,1,0,0,40,0,1,0,0
20,1,47039,10,0,1,1,0,0,40,0,0,1,0
53,0,36186,13,1,1,1,7298,0,40,0,1,0,1
37,1,159383,9,0,1,0,0,0,40,1,0,0,0
28,1,192010,13,1,1,0,0,0,35,0,0,0,0
27,1,216479,13,0,1,0,0,0,40,1,0,0,0
25,1,203561,11,1,1,1,0,0,56,1,0,0,1
63,1,170815,10,1,1,1,0,0,38,0,1,0,0
65,0,200565,10,1,1,1,0,0,18,1,0,0,0
77,1,89655,9,0,1,0,0,0,40,1,0,0,0
32,1,234195,9,0,1,1,0,0,40,0,0,0,0
40,1,98466,9,1,1,1,0,0,40,0,0,1,1
67,1,191437,9,0,1,0,0,0,40,1,0,0,0
24,0,134181,14,0,1,0,0,0,40,0,1,0,0
53,0,195690,16,1,1,1,0,1902,50,0,1,0,1
37,0,94869,14,0,0,1,4787,0,40,0,1,0,1
44,0,267464,10,0,0,0,0,0,40,1,0,0,0
17,1,81010,7,0,1,0,0,0,20,1,0,0,0
47,1,54260,11,1,1,1,0,1887,60,0,1,0,1
62,0,171995,6,1,0,1,2829,0,40,0,0,0,0
39,1,245665,12,0,1,1,0,0,60,0,1,0,0
32,0,189838,10,0,1,0,0,0,40,0,1,0,0
25,1,629900,13,1,0,0,0,0,40,0,1,0,1
30,1,84119,9,1,1,1,0,0,65,0,1,0,1
47,1,47343,14,1,1,1,0,0,50,0,1,0,1
40,1,103614,6,0,1,1,0,0,40,0,0,1,0
38,1,303092,9,1,1,1,0,0,40,0,1,0,0
41,0,124520,14,1,1,1,0,0,40,0,1,0,1
21,1,220857,10,0,1,1,0,0,20,1,0,0,0
32,0,247481,12,1,1,1,0,0,48,0,1,0,1
54,1,283281,4,0,0,1,0,0,50,0,0,1,0
31,1,25610,1,0,0,1,0,0,25,0,0,0,0
42,1,13769,11,0,1,1,0,0,40,0,1,0,0
18,1,185522,9,0,1,0,0,0,33,1,0,0,0
37,1,144005,10,0,1,1,0,0,50,1,0,0,0
53,0,205949,12,0,0,0,0,0,40,1,0,0,0
50,1,158948,9,1,1,1,0,0,84,0,1,0,0
64,1,240357,9,0,1,0,0,0,40,1,0,0,1
55,1,243929,14,1,1,1,0,0,60,0,1,0,0
63,1,201700,13,1,1,1,7298,0,40,1,0,0,1
18,1,120599,7,0,1,1,0,0,40,1,0,0,0
62,1,499971,7,0,0,0,0,0,40,0,0,0,0
58,0,299680,14,1,1,1,15024,0,43,1,0,0,1
33,1,231822,6,0,1,0,0,0,38,1,0,0,0
58,1,185459,9,1,1,1,0,0,45,0,0,1,0
44,1,90582,13,1,1,1,0,0,50,0,0,1,1
81,1,184615,4,0,1,0,1264,0,40,0,0,1,0
28,1,132326,9,0,1,1,0,0,40,1,0,0,0
43,1,315037,13,1,1,1,0,0,45,0,0,1,1
51,1,175122,9,1,1,0,0,0,40,1,0,0,0
23,1,239577,10,0,1,1,0,0,52,0,1,0,0
48,0,96975,9,0,1,0,0,0,45,0,0,0,0
45,0,61885,13,1,1,1,15024,0,48,0,1,0,1
48,1,185870,6,1,1,1,0,0,70,0,0,1,0
37,0,142282,9,0,1,0,0,0,16,0,0,0,0
34,1,334744,14,1,1,1,0,0,50,1,0,0,1
63,0,201600,10,1,1,1,0,1902,60,1,0,0,1
38,1,34378,4,1,1,1,0,0,40,0,0,1,0
29,1,180271,9,0,1,1,0,0,40,1,0,0,0
33,1,123833,5,1,1,1,0,0,40,0,0,1,0
30,1,296538,5,0,1,1,0,0,30,0,0,1,0
35,1,391937,10,1,1,1,0,0,40,0,1,0,0
54,0,175339,13,1,1,1,0,2415,40,1,0,0,1
26,1,60726,14,0,0,1,6849,0,50,0,1,0,0
39,1,191103,9,0,1,1,0,0,54,0,0,1,0
34,0,32174,9,0,1,0,0,0,40,0,0,0,0
33,0,294434,11,1,1,1,0,0,76,0,0,1,1
27,1,171133,6,0,1,0,0,0,38,0,0,0,0
53,1,162951,5,1,1,1,0,0,41,0,0,0,1
43,1,223934,10,0,1,0,0,0,40,1,0,0,0
22,1,23940,9,0,0,1,0,0,40,0,1,0,0
52,1,88073,13,0,1,0,0,0,50,1,0,0,0
60,1,57371,4,1,1,1,0,0,40,0,0,1,0
55,0,73684,13,1,1,1,15024,0,65,1,0,0,1
39,1,107164,9,1,1,1,0,0,40,1,0,0,1
29,1,120126,13,1,1,1,0,1848,40,0,1,0,1
41,0,54611,9,1,1,1,7298,0,50,0,0,1,1
71,0,101676,6,1,1,1,0,0,40,1,0,0,0
20,1,403965,10,0,1,1,0,0,35,0,0,1,0
52,1,173987,9,1,1,1,0,0,40,1,0,0,1
40,1,352080,10,1,0,1,0,0,40,0,0,1,1
